State,State Abbreviation,District Number,Special Election,Candidate,Party,writein,Candidate Votes,Total Votes,Candidate Percent
Virginia,VA,7,False,0,0,True,947,379163,0.002497606570261339
Virginia,VA,7,False,Dave Brat,republican,False,218057,379163,0.5751009460311265
Virginia,VA,8,False,Julio Gracia,independent,False,14664,360676,0.04065698854373454
Virginia,VA,8,False,Charles A. Hernick,republican,False,98387,360676,0.2727849926249598
Virginia,VA,8,False,0,0,True,972,360676,0.0026949395024897693
Virginia,VA,8,False,Donald S. Beyer Jr.,democrat,False,246653,360676,0.6838630793288158
Virginia,VA,9,False,Janice Allen Boyd,independent,False,9050,310314,0.02916400806924599
Virginia,VA,9,False,H. Morgan Griffith,republican,False,212838,310314,0.68587946402676
Virginia,VA,9,False,Derek W. Kitts,democrat,False,87877,310314,0.2831873521658707
Virginia,VA,9,False,0,0,True,549,310314,0.0017691757381233203
Virginia,VA,10,False,Barbara Comstock,republican,False,210791,400083,0.5268681748537178
Virginia,VA,10,False,0,0,True,1580,400083,0.0039491805450369045
Virginia,VA,10,False,LuAnn L. Bennett,democrat,False,187712,400083,0.46918264460124526
Virginia,VA,11,False,Gerald E. Connolly,democrat,False,247818,282003,0.8787778853416452
Virginia,VA,11,False,0,0,True,34185,282003,0.1212221146583547
Washington,WA,1,False,Suzan K. DelBene,democrat,False,193619,349398,0.5541502813410495
Washington,WA,1,False,Robert J. Sutherland,republican,False,155779,349398,0.4458497186589505
Washington,WA,2,False,Marc Hennemann,republican,False,117094,325408,0.35983749631232176
Washington,WA,2,False,Rick Larsen,democrat,False,208314,325408,0.6401625036876782
Washington,WA,3,False,Jaime Herrera Beutler,republican,False,193457,313277,0.6175269809146539
Washington,WA,3,False,Jim Moeller,democrat,False,119820,313277,0.3824730190853462
Washington,WA,4,False,Clint Didier,republican,False,97402,229919,0.42363615012243444
Washington,WA,4,False,Dan Newhouse,republican,False,132517,229919,0.5763638498775656
Washington,WA,5,False,Cathy McMorris Rodgers,republican,False,192959,323534,0.5964102690907293
Washington,WA,5,False,Joe Pakootas,democrat,False,130575,323534,0.40358973090927075
Washington,WA,6,False,Derek Kilmer,democrat,False,201718,327834,0.6153053069541292
Washington,WA,6,False,Todd A. Bloom,republican,False,126116,327834,0.3846946930458708
Washington,WA,7,False,Brady Pi_ero Walkinshaw,democrat,False,166744,378754,0.44024353538180455
Washington,WA,7,False,Pramila Jayapal,democrat,False,212010,378754,0.5597564646181955
Washington,WA,8,False,David G. Reichert,republican,False,193145,320865,0.6019509762672776
Washington,WA,8,False,Tony Ventrella,democrat,False,127720,320865,0.3980490237327225
Washington,WA,9,False,Doug Basler,republican,False,76317,281482,0.27112568476847543
Washington,WA,9,False,Adam Smith,democrat,False,205165,281482,0.7288743152315246
Washington,WA,10,False,Denny Heck,democrat,False,170460,290564,0.5866521661320742
Washington,WA,10,False,Jim Postma,republican,False,120104,290564,0.41334783386792584
West Virginia,WV,1,False,Mike Manypenny,democrat,False,73534,237003,0.31026611477491844
West Virginia,WV,1,False,David B. McKinley,republican,False,163469,237003,0.6897338852250815
West Virginia,WV,2,False,Mark Hunt,democrat,False,101207,242014,0.4181865511912534
West Virginia,WV,2,False,Alexander X. Mooney,republican,False,140807,242014,0.5818134488087466
West Virginia,WV,3,False,Zane Lawhorn,libertarian,False,16883,207332,0.0814297841143673
West Virginia,WV,3,False,Evan H. Jenkins,republican,False,140741,207332,0.6788194779387648
West Virginia,WV,3,False,Matt Detch,democrat,False,49708,207332,0.23975073794686783
Wisconsin,WI,1,False,scatter,0,False,255,354245,0.0007198407881550904
Wisconsin,WI,1,False,Ryan Solen,democrat,False,107003,354245,0.30205930923513385
Wisconsin,WI,1,False,Spencer Zimmerman,trump conservative,False,9429,354245,0.026617171731428812
Wisconsin,WI,1,False,Paul D. Ryan,republican,False,230072,354245,0.64947141102909
Wisconsin,WI,1,False,Jason Lebeck,libertarian,False,7486,354245,0.021132267216192182
Wisconsin,WI,2,False,Mark Pocan,democrat,False,273537,398060,0.6871753002059992
Wisconsin,WI,2,False,0,0,True,479,398060,0.0012033361804753052
Wisconsin,WI,2,False,Peter Theron,republican,False,124044,398060,0.3116213636135256
Wisconsin,WI,3,False,Ron Kind,democrat,False,257401,260370,0.9885969965817875
Wisconsin,WI,3,False,scatter,0,False,2800,260370,0.01075392710373699
Wisconsin,WI,3,False,0,0,True,169,260370,0.000649076314475554
Wisconsin,WI,4,False,Andy Craig,libertarian,False,32183,286909,0.11217145506066384
Wisconsin,WI,4,False,Robert R. Raymond,independent,False,33494,286909,0.11674084814348801
Wisconsin,WI,4,False,scatter,0,False,1051,286909,0.003663182402782764
Wisconsin,WI,4,False,Gwen Moore,democrat,False,220181,286909,0.7674245143930654
Wisconsin,WI,5,False,scatter,0,False,337,390844,0.0008622365956750008
Wisconsin,WI,5,False,John Arndt,libertarian,False,15324,390844,0.03920745873033742
Wisconsin,WI,5,False,F. James Sensenbrenner Jr.,republican,False,260706,390844,0.6670333943977649
Wisconsin,WI,5,False,Khary Penebaker,democrat,False,114477,390844,0.2928969102762227
Wisconsin,WI,6,False,Sarah Lloyd,democrat,False,133072,357183,0.37255972428699013
Wisconsin,WI,6,False,scatter,0,False,248,357183,0.000694321958211897
Wisconsin,WI,6,False,Glenn Grothman,republican,False,204147,357183,0.5715473580769521
Wisconsin,WI,6,False,Jeff Dahlke,independent,False,19716,357183,0.05519859567784581
Wisconsin,WI,7,False,Mary Hoeft,democrat,False,138643,362271,0.3827052123962448
Wisconsin,WI,7,False,scatter,0,False,210,362271,0.0005796765404904063
Wisconsin,WI,7,False,Sean P. Duffy,republican,False,223418,362271,0.6167151110632648
Wisconsin,WI,8,False,0,0,True,2,363780,5.4978283577986694e-06
Wisconsin,WI,8,False,Mike Gallagher,republican,False,227892,363780,0.6264555500577272
Wisconsin,WI,8,False,0,0,True,16,363780,4.3982626862389356e-05
Wisconsin,WI,8,False,scatter,0,False,188,363780,0.0005167958656330749
Wisconsin,WI,8,False,Tom Nelson,democrat,False,135682,363780,0.37297817362141955
Wyoming,WY,0,False,Blank Vote,0,False,6621,258788,0.025584648438103777
Wyoming,WY,0,False,Over Vote,0,False,391,258788,0.0015108892220659382
Wyoming,WY,0,False,Daniel Clyde Cummings,constitution,False,10362,258788,0.04004049646815154
Wyoming,WY,0,False,Ryan Greene,democrat,False,75466,258788,0.2916132123591511
Wyoming,WY,0,False,0,0,True,739,258788,0.0028556192713727066
Wyoming,WY,0,False,Lawrence Gerard Struempf,libertarian,False,9033,258788,0.03490501877985069
Wyoming,WY,0,False,Liz Cheney,republican,False,156176,258788,0.6034901154613043
Connecticut,CT,1,False,S. Michael DeRosa,green,False,6563,312925,0.02097307661580251
Connecticut,CT,1,False,0,0,True,1,312925,3.195653910681473e-06
Connecticut,CT,1,False,John B. Larson,working families,False,13665,312925,0.04366861068946233
Connecticut,CT,1,False,Mathhew M. Corey,republican,False,105674,312925,0.337697531357354
Connecticut,CT,1,False,John B. Larson,democrat,False,187021,312925,0.5976543900295598
