year,state,state_abbreviation,county,office,candidate,party,candidate_votes,total_votes,candidate_percent
2016,Virginia,VA,Shenandoah,President,Hillary Clinton,democrat,5273.0,20513,0.25705650075561837
2016,Virginia,VA,Shenandoah,President,Donald Trump,republican,14094.0,20513,0.6870764880807293
2016,Virginia,VA,Shenandoah,President,Other,other,1146.0,20513,0.055867011163652315
2016,Virginia,VA,Smyth,President,Hillary Clinton,democrat,2665.0,12890,0.20674941815360745
2016,Virginia,VA,Smyth,President,Donald Trump,republican,9750.0,12890,0.756400310318076
2016,Virginia,VA,Smyth,President,Other,other,475.0,12890,0.036850271528316526
2016,Virginia,VA,Southampton,President,Hillary Clinton,democrat,3595.0,8878,0.40493354359089884
2016,Virginia,VA,Southampton,President,Donald Trump,republican,5035.0,8878,0.5671322369903131
2016,Virginia,VA,Southampton,President,Other,other,248.0,8878,0.027934219418788014
2016,Virginia,VA,Spotsylvania,President,Hillary Clinton,democrat,24207.0,62562,0.38692816725808
2016,Virginia,VA,Spotsylvania,President,Donald Trump,republican,34623.0,62562,0.553419008343723
2016,Virginia,VA,Spotsylvania,President,Other,other,3732.0,62562,0.05965282439819699
2016,Virginia,VA,Stafford,President,Hillary Clinton,democrat,27908.0,65934,0.4232717566050899
2016,Virginia,VA,Stafford,President,Donald Trump,republican,33868.0,65934,0.513665180331847
2016,Virginia,VA,Stafford,President,Other,other,4158.0,65934,0.06306306306306306
2016,Virginia,VA,Surry,President,Hillary Clinton,democrat,2272.0,4228,0.5373699148533586
2016,Virginia,VA,Surry,President,Donald Trump,republican,1819.0,4228,0.4302270577105014
2016,Virginia,VA,Surry,President,Other,other,137.0,4228,0.03240302743614002
2016,Virginia,VA,Sussex,President,Hillary Clinton,democrat,2879.0,5044,0.5707771609833465
2016,Virginia,VA,Sussex,President,Donald Trump,republican,2055.0,5044,0.40741475019825535
2016,Virginia,VA,Sussex,President,Other,other,110.0,5044,0.021808088818398096
2016,Virginia,VA,Tazewell,President,Hillary Clinton,democrat,2895.0,18566,0.1559301949800711
2016,Virginia,VA,Tazewell,President,Donald Trump,republican,15168.0,18566,0.8169772702790047
2016,Virginia,VA,Tazewell,President,Other,other,503.0,18566,0.02709253474092427
2016,Virginia,VA,Warren,President,Hillary Clinton,democrat,5169.0,17960,0.2878062360801782
2016,Virginia,VA,Warren,President,Donald Trump,republican,11773.0,17960,0.6555122494432071
2016,Virginia,VA,Warren,President,Other,other,1018.0,17960,0.0566815144766147
2016,Virginia,VA,Washington,President,Hillary Clinton,democrat,5553.0,25847,0.21484118079467637
2016,Virginia,VA,Washington,President,Donald Trump,republican,19320.0,25847,0.747475529074941
2016,Virginia,VA,Washington,President,Other,other,974.0,25847,0.037683290130382636
2016,Virginia,VA,Westmoreland,President,Hillary Clinton,democrat,3836.0,8574,0.44739911359925355
2016,Virginia,VA,Westmoreland,President,Donald Trump,republican,4448.0,8574,0.5187777000233263
2016,Virginia,VA,Westmoreland,President,Other,other,290.0,8574,0.03382318637742011
2016,Virginia,VA,Wise,President,Hillary Clinton,democrat,2701.0,15163,0.1781309767196465
2016,Virginia,VA,Wise,President,Donald Trump,republican,12086.0,15163,0.7970718195607729
2016,Virginia,VA,Wise,President,Other,other,376.0,15163,0.02479720371958056
2016,Virginia,VA,Wythe,President,Hillary Clinton,democrat,2770.0,13343,0.20759949036948214
2016,Virginia,VA,Wythe,President,Donald Trump,republican,10046.0,13343,0.7529041444952409
2016,Virginia,VA,Wythe,President,Other,other,527.0,13343,0.03949636513527693
2016,Virginia,VA,York,President,Hillary Clinton,democrat,12999.0,34118,0.38100123102174804
2016,Virginia,VA,York,President,Donald Trump,republican,18837.0,34118,0.5521132540008207
2016,Virginia,VA,York,President,Other,other,2282.0,34118,0.06688551497743127
2016,Virginia,VA,Alexandria,President,Hillary Clinton,democrat,57242.0,75770,0.7554705028375347
2016,Virginia,VA,Alexandria,President,Donald Trump,republican,13285.0,75770,0.17533324534776296
2016,Virginia,VA,Alexandria,President,Other,other,5243.0,75770,0.06919625181470239
2016,Virginia,VA,Bedford,President,Hillary Clinton,democrat,,0,
2016,Virginia,VA,Bedford,President,Donald Trump,republican,,0,
2016,Virginia,VA,Bedford,President,Other,other,,0,
2016,Virginia,VA,Bristol,President,Hillary Clinton,democrat,1835.0,7032,0.2609499431171786
2016,Virginia,VA,Bristol,President,Donald Trump,republican,4892.0,7032,0.6956769055745164
2016,Virginia,VA,Bristol,President,Other,other,305.0,7032,0.043373151308304894
2016,Virginia,VA,Buena Vista,President,Hillary Clinton,democrat,693.0,2407,0.28791026173660156
2016,Virginia,VA,Buena Vista,President,Donald Trump,republican,1430.0,2407,0.5941005400914001
2016,Virginia,VA,Buena Vista,President,Other,other,284.0,2407,0.11798919817199834
2016,Virginia,VA,Charlottesville,President,Hillary Clinton,democrat,17901.0,22472,0.7965913136347454
2016,Virginia,VA,Charlottesville,President,Donald Trump,republican,2960.0,22472,0.13171947312210752
2016,Virginia,VA,Charlottesville,President,Other,other,1611.0,22472,0.07168921324314703
2016,Virginia,VA,Chesapeake,President,Hillary Clinton,democrat,52627.0,112705,0.4669446785856883
2016,Virginia,VA,Chesapeake,President,Donald Trump,republican,54047.0,112705,0.47954394214986024
2016,Virginia,VA,Chesapeake,President,Other,other,6031.0,112705,0.053511379264451445
2016,Virginia,VA,Colonial Heights,President,Hillary Clinton,democrat,2367.0,8457,0.2798864845689961
2016,Virginia,VA,Colonial Heights,President,Donald Trump,republican,5681.0,8457,0.6717512120137165
2016,Virginia,VA,Colonial Heights,President,Other,other,409.0,8457,0.04836230341728746
2016,Virginia,VA,Covington,President,Hillary Clinton,democrat,914.0,2382,0.38371116708648195
2016,Virginia,VA,Covington,President,Donald Trump,republican,1349.0,2382,0.5663308144416457
2016,Virginia,VA,Covington,President,Other,other,119.0,2382,0.049958018471872374
2016,Virginia,VA,Danville,President,Hillary Clinton,democrat,11059.0,18952,0.5835268045588856
2016,Virginia,VA,Danville,President,Donald Trump,republican,7303.0,18952,0.3853419164204306
2016,Virginia,VA,Danville,President,Other,other,590.0,18952,0.031131279020683834
2016,Virginia,VA,Emporia,President,Hillary Clinton,democrat,1530.0,2367,0.6463878326996197
2016,Virginia,VA,Emporia,President,Donald Trump,republican,789.0,2367,0.3333333333333333
2016,Virginia,VA,Emporia,President,Other,other,48.0,2367,0.020278833967046894
2016,Virginia,VA,Fairfax,President,Hillary Clinton,democrat,7367.0,12030,0.61238570241064
2016,Virginia,VA,Fairfax,President,Donald Trump,republican,3702.0,12030,0.3077306733167082
2016,Virginia,VA,Fairfax,President,Other,other,961.0,12030,0.07988362427265171
2016,Virginia,VA,Falls Church,President,Hillary Clinton,democrat,5819.0,7757,0.7501611447724635
2016,Virginia,VA,Falls Church,President,Donald Trump,republican,1324.0,7757,0.17068454299342528
2016,Virginia,VA,Falls Church,President,Other,other,614.0,7757,0.07915431223411112
2016,Virginia,VA,Franklin,President,Hillary Clinton,democrat,2519.0,4070,0.6189189189189189
2016,Virginia,VA,Franklin,President,Donald Trump,republican,1421.0,4070,0.34914004914004915
2016,Virginia,VA,Franklin,President,Other,other,130.0,4070,0.03194103194103194
2016,Virginia,VA,Fredericksburg,President,Hillary Clinton,democrat,6707.0,11264,0.5954367897727273
2016,Virginia,VA,Fredericksburg,President,Donald Trump,republican,3744.0,11264,0.33238636363636365
2016,Virginia,VA,Fredericksburg,President,Other,other,813.0,11264,0.07217684659090909
2016,Virginia,VA,Galax,President,Hillary Clinton,democrat,681.0,2376,0.2866161616161616
2016,Virginia,VA,Galax,President,Donald Trump,republican,1603.0,2376,0.6746632996632996
2016,Virginia,VA,Galax,President,Other,other,92.0,2376,0.03872053872053872
2016,Virginia,VA,Hampton,President,Hillary Clinton,democrat,41312.0,62356,0.6625184424915004
2016,Virginia,VA,Hampton,President,Donald Trump,republican,17902.0,62356,0.2870934633395343
2016,Virginia,VA,Hampton,President,Other,other,3142.0,62356,0.050388094168965294
2016,Virginia,VA,Harrisonburg,President,Hillary Clinton,democrat,10212.0,17993,0.5675540487967543
2016,Virginia,VA,Harrisonburg,President,Donald Trump,republican,6262.0,17993,0.34802423164563995
2016,Virginia,VA,Harrisonburg,President,Other,other,1519.0,17993,0.08442171955760573
2016,Virginia,VA,Hopewell,President,Hillary Clinton,democrat,4724.0,9008,0.5244227353463587
2016,Virginia,VA,Hopewell,President,Donald Trump,republican,3885.0,9008,0.4312833037300178
2016,Virginia,VA,Hopewell,President,Other,other,399.0,9008,0.04429396092362345
2016,Virginia,VA,Lexington,President,Hillary Clinton,democrat,1514.0,2465,0.6141987829614605
2016,Virginia,VA,Lexington,President,Donald Trump,republican,766.0,2465,0.3107505070993915
2016,Virginia,VA,Lexington,President,Other,other,185.0,2465,0.07505070993914807
2016,Virginia,VA,Lynchburg,President,Hillary Clinton,democrat,14792.0,35671,0.41467859045162736
2016,Virginia,VA,Lynchburg,President,Donald Trump,republican,17982.0,35671,0.5041069776569201
2016,Virginia,VA,Lynchburg,President,Other,other,2897.0,35671,0.08121443189145244
2016,Virginia,VA,Manassas,President,Hillary Clinton,democrat,8423.0,15411,0.5465576536240347
2016,Virginia,VA,Manassas,President,Donald Trump,republican,5953.0,15411,0.38628252546882097
2016,Virginia,VA,Manassas,President,Other,other,1035.0,15411,0.06715982090714424
2016,Virginia,VA,Manassas Park,President,Hillary Clinton,democrat,3204.0,5232,0.6123853211009175
2016,Virginia,VA,Manassas Park,President,Donald Trump,republican,1733.0,5232,0.3312308868501529
2016,Virginia,VA,Manassas Park,President,Other,other,295.0,5232,0.05638379204892966
2016,Virginia,VA,Martinsville,President,Hillary Clinton,democrat,3533.0,5907,0.5981039444726596
2016,Virginia,VA,Martinsville,President,Donald Trump,republican,2149.0,5907,0.3638056543084476
2016,Virginia,VA,Martinsville,President,Other,other,225.0,5907,0.03809040121889284
2016,Virginia,VA,Newport News,President,Hillary Clinton,democrat,45618.0,75715,0.6024962028660107
2016,Virginia,VA,Newport News,President,Donald Trump,republican,25468.0,75715,0.3363666380505844
2016,Virginia,VA,Newport News,President,Other,other,4629.0,75715,0.06113715908340488
2016,Virginia,VA,Norfolk,President,Hillary Clinton,democrat,57023.0,83388,0.683827409219552
2016,Virginia,VA,Norfolk,President,Donald Trump,republican,21552.0,83388,0.2584544538782559
2016,Virginia,VA,Norfolk,President,Other,other,4813.0,83388,0.057718136902192164
2016,Virginia,VA,Norton,President,Hillary Clinton,democrat,383.0,1460,0.2623287671232877
2016,Virginia,VA,Norton,President,Donald Trump,republican,1021.0,1460,0.6993150684931507
2016,Virginia,VA,Norton,President,Other,other,56.0,1460,0.038356164383561646
2016,Virginia,VA,Petersburg,President,Hillary Clinton,democrat,12021.0,13786,0.8719715653561584
2016,Virginia,VA,Petersburg,President,Donald Trump,republican,1451.0,13786,0.10525170462788336
2016,Virginia,VA,Petersburg,President,Other,other,314.0,13786,0.02277673001595822
2016,Virginia,VA,Poquoson,President,Hillary Clinton,democrat,1601.0,7177,0.2230737076773025
2016,Virginia,VA,Poquoson,President,Donald Trump,republican,5092.0,7177,0.70948864428034
2016,Virginia,VA,Poquoson,President,Other,other,484.0,7177,0.06743764804235754
2016,Virginia,VA,Portsmouth,President,Hillary Clinton,democrat,28497.0,43265,0.6586617358141685
2016,Virginia,VA,Portsmouth,President,Donald Trump,republican,12795.0,43265,0.29573558303478564
2016,Virginia,VA,Portsmouth,President,Other,other,1973.0,43265,0.04560268115104588
2016,Virginia,VA,Radford,President,Hillary Clinton,democrat,2925.0,6085,0.4806902218570255
2016,Virginia,VA,Radford,President,Donald Trump,republican,2638.0,6085,0.43352506162695154
2016,Virginia,VA,Radford,President,Other,other,522.0,6085,0.08578471651602301
2016,Virginia,VA,Richmond,President,Hillary Clinton,democrat,81259.0,103484,0.7852324997101001
2016,Virginia,VA,Richmond,President,Donald Trump,republican,15581.0,103484,0.1505643384484558
2016,Virginia,VA,Richmond,President,Other,other,6644.0,103484,0.06420316184144409
2016,Virginia,VA,Roanoke,President,Hillary Clinton,democrat,22286.0,39466,0.5646885927127148
2016,Virginia,VA,Roanoke,President,Donald Trump,republican,14789.0,39466,0.3747276136421223
2016,Virginia,VA,Roanoke,President,Other,other,2391.0,39466,0.06058379364516293
2016,Virginia,VA,Salem,President,Hillary Clinton,democrat,4202.0,12225,0.34372188139059306
2016,Virginia,VA,Salem,President,Donald Trump,republican,7226.0,12225,0.5910838445807771
2016,Virginia,VA,Salem,President,Other,other,797.0,12225,0.06519427402862986
2016,Virginia,VA,Staunton,President,Hillary Clinton,democrat,5333.0,11255,0.47383385162150155
2016,Virginia,VA,Staunton,President,Donald Trump,republican,5133.0,11255,0.4560639715681919
2016,Virginia,VA,Staunton,President,Other,other,789.0,11255,0.07010217681030653
2016,Virginia,VA,Suffolk,President,Hillary Clinton,democrat,23280.0,43240,0.5383903792784459
2016,Virginia,VA,Suffolk,President,Donald Trump,republican,18006.0,43240,0.41641998149861237
2016,Virginia,VA,Suffolk,President,Other,other,1954.0,43240,0.04518963922294172
2016,Virginia,VA,Virginia Beach,President,Hillary Clinton,democrat,91032.0,203262,0.4478554771673997
2016,Virginia,VA,Virginia Beach,President,Donald Trump,republican,98224.0,203262,0.4832383819897472
2016,Virginia,VA,Virginia Beach,President,Other,other,14006.0,203262,0.06890614084285307
2016,Virginia,VA,Waynesboro,President,Hillary Clinton,democrat,3764.0,9204,0.40895262929161236
2016,Virginia,VA,Waynesboro,President,Donald Trump,republican,4801.0,9204,0.5216210343328987
2016,Virginia,VA,Waynesboro,President,Other,other,639.0,9204,0.06942633637548892
2016,Virginia,VA,Williamsburg,President,Hillary Clinton,democrat,5206.0,7626,0.6826645685811696
2016,Virginia,VA,Williamsburg,President,Donald Trump,republican,1925.0,7626,0.25242591135588777
2016,Virginia,VA,Williamsburg,President,Other,other,495.0,7626,0.06490952006294257
2016,Virginia,VA,Winchester,President,Hillary Clinton,democrat,5164.0,10667,0.4841098715665135
2016,Virginia,VA,Winchester,President,Donald Trump,republican,4790.0,10667,0.4490484672353989
2016,Virginia,VA,Winchester,President,Other,other,713.0,10667,0.06684166119808756
2016,Washington,WA,Adams,President,Hillary Clinton,democrat,1299.0,4644,0.2797157622739018
2016,Washington,WA,Adams,President,Donald Trump,republican,3083.0,4644,0.6638673557278209
2016,Washington,WA,Adams,President,Other,other,262.0,4644,0.056416881998277345
2016,Washington,WA,Asotin,President,Hillary Clinton,democrat,3134.0,9736,0.32189811010682007
2016,Washington,WA,Asotin,President,Donald Trump,republican,5741.0,9736,0.5896672144617913
2016,Washington,WA,Asotin,President,Other,other,861.0,9736,0.08843467543138867
2016,Washington,WA,Benton,President,Hillary Clinton,democrat,26360.0,80027,0.32938883126944657
2016,Washington,WA,Benton,President,Donald Trump,republican,47194.0,80027,0.5897259674859735
2016,Washington,WA,Benton,President,Other,other,6473.0,80027,0.08088520124457996
2016,Washington,WA,Chelan,President,Hillary Clinton,democrat,13032.0,33380,0.3904134212103056
2016,Washington,WA,Chelan,President,Donald Trump,republican,18114.0,33380,0.5426602756141402
2016,Washington,WA,Chelan,President,Other,other,2234.0,33380,0.06692630317555423
2016,Washington,WA,Clallam,President,Hillary Clinton,democrat,17677.0,39457,0.44800669082798994
2016,Washington,WA,Clallam,President,Donald Trump,republican,18794.0,39457,0.47631598955825327
2016,Washington,WA,Clallam,President,Other,other,2986.0,39457,0.07567731961375675
2016,Washington,WA,Clark,President,Hillary Clinton,democrat,92757.0,200160,0.4634142685851319
2016,Washington,WA,Clark,President,Donald Trump,republican,92441.0,200160,0.4618355315747402
2016,Washington,WA,Clark,President,Other,other,14962.0,200160,0.0747501998401279
2016,Washington,WA,Columbia,President,Hillary Clinton,democrat,526.0,2182,0.24106324472960586
2016,Washington,WA,Columbia,President,Donald Trump,republican,1497.0,2182,0.6860678276810266
2016,Washington,WA,Columbia,President,Other,other,159.0,2182,0.07286892758936755
2016,Washington,WA,Cowlitz,President,Hillary Clinton,democrat,17908.0,45692,0.39192856517552305
2016,Washington,WA,Cowlitz,President,Donald Trump,republican,24185.0,45692,0.5293049111441828
2016,Washington,WA,Cowlitz,President,Other,other,3599.0,45692,0.07876652368029415
2016,Washington,WA,Douglas,President,Hillary Clinton,democrat,4918.0,15543,0.3164125329730425
2016,Washington,WA,Douglas,President,Donald Trump,republican,9603.0,15543,0.6178343949044586
2016,Washington,WA,Douglas,President,Other,other,1022.0,15543,0.06575307212249887
2016,Washington,WA,Ferry,President,Hillary Clinton,democrat,1098.0,3601,0.304915301305193
2016,Washington,WA,Ferry,President,Donald Trump,republican,2202.0,3601,0.6114968064426548
2016,Washington,WA,Ferry,President,Other,other,301.0,3601,0.08358789225215218
2016,Washington,WA,Franklin,President,Hillary Clinton,democrat,8886.0,23720,0.3746205733558179
2016,Washington,WA,Franklin,President,Donald Trump,republican,13206.0,23720,0.5567453625632378
2016,Washington,WA,Franklin,President,Other,other,1628.0,23720,0.06863406408094436
2016,Washington,WA,Garfield,President,Hillary Clinton,democrat,279.0,1246,0.22391653290529695
2016,Washington,WA,Garfield,President,Donald Trump,republican,851.0,1246,0.6829855537720706
